assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
80736113,34728,Sorbus eminens,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,eminens,,,,E.F.Warb.,Vulnerable,D1,3.1,Stable,Global & Europe
80736333,34730,Sorbus lancastriensis,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,lancastriensis,,,,E.F.Warb.,Least Concern,,3.1,Stable,Global & Europe
80736387,34739,Sorbus leptophylla,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,leptophylla,,,,E.F.Warb.,Endangered,D,3.1,Stable,Global & Europe
80736437,34723,Sorbus leyana,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,leyana,,,,Wilmott,Critically Endangered,D,3.1,Decreasing,Global & Europe
80736635,34722,Sorbus subcuneata,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,subcuneata,,,,Wilmott,Endangered,D,3.1,Stable,Global & Europe
80736740,34725,Sorbus vexans,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,vexans,,,,E.F.Warb.,Critically Endangered,D,3.1,Stable,Global & Europe
80736838,34732,Sorbus wilmottiana,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,wilmottiana,,,,E.F.Warb.,Endangered,D,3.1,Stable,Global & Europe
81170965,34731,Sorbus anglica,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,anglica,,,,Hedl.,Near Threatened,D1,3.1,Stable,Global & Europe
81171150,34735,Sorbus arranensis,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,arranensis,,,,Hedl.,Endangered,B1ab(iii)+2ab(iii); D,3.1,Decreasing,Global & Europe
81171372,34741,Sorbus bristoliensis,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,bristoliensis,,,,Wilmott,Endangered,D,3.1,Increasing,Global & Europe
81172256,34720,Sorbus pseudofennica,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,pseudofennica,,,,E.F.Warb.,Critically Endangered,B1ab(iii),3.1,Unknown,Global & Europe
83026105,62862,Sorbus austriaca,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,austriaca,,,,(Beck) Hedl.,Least Concern,,3.1,Stable,Global & Europe
83472050,83471677,Asplenium fontanum,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,ASPLENIACEAE,Asplenium,fontanum,,,,(L.) Bernh.,Least Concern,,3.1,Stable,Global & Europe
83478783,83478691,Deroceras invadens,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,AGRIOLIMACIDAE,Deroceras,invadens,,,,"Reise, Hutchinson, Schunack &amp; Schlitt, 2011",Least Concern,,3.1,Increasing,Global & Europe
83511051,83510946,Hymenophyllum wilsonii,PLANTAE,TRACHEOPHYTA,HYMENOPHYLLALES,POLYPODIOPSIDA,HYMENOPHYLLACEAE,Hymenophyllum,wilsonii,,,,Hook.,Least Concern,,3.1,Stable,Global & Europe
83841084,5081,Coenagrion mercuriale,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Coenagrion,mercuriale,,,,"(Charpentier, 1840)",Near Threatened,A3c,3.1,Decreasing,Global
83846274,59859,Crocothemis erythraea,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Crocothemis,erythraea,,,,"(Brullé, 1832)",Least Concern,,3.1,Increasing,Global
83884411,158685,Sympetrum striolatum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Sympetrum,striolatum,,,,"(Charpentier, 1840)",Least Concern,,3.1,Unknown,Global
83886221,158707,Coenagrion puella,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Coenagrion,puella,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
83889114,165499,Aeshna mixta,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Aeshna,mixta,,,,"Latreille, 1805",Least Concern,,3.1,Increasing,Global
83891998,165524,Aeshna cyanea,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Aeshna,cyanea,,,,"(Müller, 1764)",Least Concern,,3.1,Increasing,Global
84155743,203237,Iris xiphium,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,IRIDACEAE,Iris,xiphium,,,,L.,Least Concern,,3.1,Unknown,Global & Mediterranean
84269491,164058,Carex acutiformis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,acutiformis,,,,Ehrh.,Least Concern,,3.1,Stable,Global & Pan-Africa
84275593,164129,Alisma plantago-aquatica,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ALISMATACEAE,Alisma,plantago-aquatica,,,,L.      ,Least Concern,,3.1,Stable,Global
84278776,163995,Ceratophyllum muricatum,PLANTAE,TRACHEOPHYTA,CERATOPHYLLALES,MAGNOLIOPSIDA,CERATOPHYLLACEAE,Ceratophyllum,muricatum,,,,Cham.      ,Least Concern,,3.1,Unknown,Global
84287155,164042,Juncus bufonius,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,JUNCACEAE,Juncus,bufonius,,,,L.,Least Concern,,3.1,Stable,Global
84289063,164103,Lemna gibba,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Lemna,gibba,,,,L.,Least Concern,,3.1,Stable,Global
84289752,164467,Lemna trisulca,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Lemna,trisulca,,,,L.      ,Least Concern,,3.1,Stable,Global
84297799,164357,Potamogeton trichoides,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,POTAMOGETONACEAE,Potamogeton,trichoides,,,,Cham. &amp; Schltdl.,Least Concern,,3.1,Stable,Global
84300723,164165,Typha latifolia,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,TYPHACEAE,Typha,latifolia,,,,L.,Least Concern,,3.1,Stable,Global
84946555,198562,Merluccius merluccius,ANIMALIA,CHORDATA,GADIFORMES,ACTINOPTERYGII,MERLUCCIIDAE,Merluccius,merluccius,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
85425191,83649054,Dryopteris lacunosa,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,DRYOPTERIDACEAE,Dryopteris,lacunosa,,,,"S.Jess., Zenner, Chr.Stark &amp; Bujnoch",Least Concern,,3.1,Unknown,Global & Europe
85425220,83649676,Dryopteris pseudodisjuncta,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,DRYOPTERIDACEAE,Dryopteris,pseudodisjuncta,,,,(Fraser-Jenk.) Fraser-Jenk.,Data Deficient,,3.1,Stable,Global & Europe
85427139,83642692,Pteridium pinetorum,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,DENNSTAEDTIACEAE,Pteridium,pinetorum,,,,C.N.Page &amp; R.R.Mill,Least Concern,,3.1,Stable,Global & Europe
85429885,162169,Trichomanes speciosum,PLANTAE,TRACHEOPHYTA,HYMENOPHYLLALES,POLYPODIOPSIDA,HYMENOPHYLLACEAE,Trichomanes,speciosum,,,,Willd.,Least Concern,,3.1,Stable,Global & Europe
85436052,167887,Pilularia globulifera,PLANTAE,TRACHEOPHYTA,SALVINIALES,POLYPODIOPSIDA,MARSILEACEAE,Pilularia,globulifera,,,,L.,Least Concern,,3.1,Decreasing,Global & Europe
85576079,170600,Myosotella myosotis,ANIMALIA,MOLLUSCA,ELLOBIIDA,GASTROPODA,ELLOBIIDAE,Myosotella,myosotis,,,,"(Draparnaud, 1801)",Least Concern,,3.1,Unknown,Global & Europe
85576499,170691,Deroceras panormitanum,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,AGRIOLIMACIDAE,Deroceras,panormitanum,,,,"(Lessona &amp; Pollonera, 1882)",Least Concern,,3.1,Stable,Global & Europe
85576579,170723,Otina ovata,ANIMALIA,MOLLUSCA,ELLOBIIDA,GASTROPODA,OTINIDAE,Otina,ovata,,,,"(T. Brown, 1827)",Least Concern,,3.1,Unknown,Global & Europe
85577040,170900,Limax maximus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,LIMACIDAE,Limax,maximus,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global & Europe
85578820,171379,Clausilia dubia,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,CLAUSILIIDAE,Clausilia,dubia,,,,"Draparnaud, 1805",Least Concern,,3.1,Stable,Global & Europe
85579088,171455,Zonitoides excavatus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,GASTRODONTIDAE,Zonitoides,excavatus,,,,"(Alder, 1830)",Least Concern,,3.1,Stable,Global & Europe
85579367,171489,Arion subfuscus,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ARIONIDAE,Arion,subfuscus,,,,"(Draparnaud, 1805)",Least Concern,,3.1,Stable,Global & Europe
85580914,85541868,Arion vulgaris,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ARIONIDAE,Arion,vulgaris,,,,"Moquin-Tandon, 1855",Least Concern,,3.1,Stable,Global & Europe
85693575,155730,Galba truncatula,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,LYMNAEIDAE,Galba,truncatula,,,,"(Müller, 1774)",Least Concern,,3.1,Unknown,Global
85697412,169967,Nephrops norvegicus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,NEPHROPIDAE,Nephrops,norvegicus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
85926819,45100023,Phasianus colchicus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Phasianus,colchicus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
85942729,22679487,Tetrao urogallus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Tetrao,urogallus,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
85944601,22679480,Lyrurus tetrix,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lyrurus,tetrix,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
85946855,22679839,Cygnus olor,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Cygnus,olor,,,,"(Gmelin, 1789)",Least Concern,,3.1,Increasing,Global
85965262,22679856,Cygnus cygnus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Cygnus,cygnus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
85978254,22679872,Anser brachyrhynchus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anser,brachyrhynchus,,,,"Baillon, 1834",Least Concern,,3.1,Increasing,Global
85991357,22680465,Mergellus albellus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Mergellus,albellus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
86011049,22680003,Tadorna ferruginea,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Tadorna,ferruginea,,,,"(Pallas, 1764)",Least Concern,,3.1,Unknown,Global
86012189,22680348,Netta rufina,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Netta,rufina,,,,"(Pallas, 1773)",Least Concern,,3.1,Unknown,Global
86013549,22680391,Aythya fuligula,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Aythya,fuligula,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
86016410,22680313,Spatula querquedula,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Spatula,querquedula,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
86020572,22680149,Mareca strepera,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Mareca,strepera,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
86023024,155755,Assiminea grayana,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,ASSIMINEIDAE,Assiminea,grayana,,,,"Fleming, 1828",Least Concern,,3.1,Stable,Global & Europe
86023378,170598,Leucophytia bidentata,ANIMALIA,MOLLUSCA,ELLOBIIDA,GASTROPODA,ELLOBIIDAE,Leucophytia,bidentata,,,,"(Montagu, 1808)",Least Concern,,3.1,Stable,Global & Europe
86023858,170601,Myosotella denticulata,ANIMALIA,MOLLUSCA,ELLOBIIDA,GASTROPODA,ELLOBIIDAE,Myosotella,denticulata,,,,"(Montagu, 1803)",Least Concern,,3.1,Unknown,Global & Europe
86074207,22690088,Columba oenas,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columba,oenas,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
86091664,86091653,Sorbus greenii,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,greenii,,,,T.C.G.Rich,Critically Endangered,D,3.1,Increasing,Global & Europe
86103675,22689887,Caprimulgus europaeus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Caprimulgus,europaeus,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
86109107,22686774,Tachymarptis melba,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Tachymarptis,melba,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
86111691,22686800,Apus apus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Apus,apus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
86134578,51207347,Betula celtiberica,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,BETULACEAE,Betula,celtiberica,,,,Rothm. &amp; Vasc.,Data Deficient,,3.1,Unknown,Global & Europe
86134668,86095479,Sorbus herefordensis,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,herefordensis,,,,D.Green,Endangered,D,3.1,Stable,Global & Europe
86134848,86105340,Sorbus richii,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,richii,,,,L.Houston,Critically Endangered,D,3.1,Stable,Global & Europe
86134853,86105365,Sorbus sellii,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,sellii,,,,T.C.G.Rich,Data Deficient,,3.1,Unknown,Global & Europe
86134858,86105618,Sorbus spectans,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Sorbus,spectans,,,,L.Houston,Critically Endangered,D,3.1,Stable,Global & Europe
86136031,83752938,Erica lusitanica,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,ERICACEAE,Erica,lusitanica,,,,Rudolph,Least Concern,,3.1,Stable,Global & Europe
86136046,83753964,Erica vagans,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,ERICACEAE,Erica,vagans,,,,L.,Least Concern,,3.1,Stable,Global & Europe
86136471,83827840,Ulex gallii,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Ulex,gallii,,,,Planch.,Least Concern,,3.1,Stable,Global & Europe
86136481,83827889,Ulex minor,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Ulex,minor,,,,Roth,Least Concern,,3.1,Stable,Global & Europe
86147127,22692543,Crex crex,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Crex,crex,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
86160125,22692676,Porzana porzana,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Porzana,porzana,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
86162074,22692663,Zapornia parva,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Zapornia,parva,,,,"(Scopoli, 1769)",Least Concern,,3.1,Stable,Global
86219168,22692146,Grus grus,ANIMALIA,CHORDATA,GRUIFORMES,AVES,GRUIDAE,Grus,grus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
86248677,22697691,Ciconia ciconia,ANIMALIA,CHORDATA,CICONIIFORMES,AVES,CICONIIDAE,Ciconia,ciconia,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
86438000,22697346,Botaurus stellaris,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Botaurus,stellaris,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
86473701,62774969,Egretta garzetta,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Egretta,garzetta,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
86551440,22693727,Pluvialis apricaria,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Pluvialis,apricaria,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
86574443,22693906,Eudromias morinellus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Eudromias,morinellus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
86585436,22693178,Numenius phaeopus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Numenius,phaeopus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
86591264,22693468,Calidris pugnax,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Calidris,pugnax,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
86614145,22693369,Calidris alba,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Calidris,alba,,,,"(Pallas, 1764)",Least Concern,,3.1,Unknown,Global
86640472,22693133,Lymnocryptes minimus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Lymnocryptes,minimus,,,,"(Brünnich, 1764)",Least Concern,,3.1,Stable,Global
86678952,22693264,Actitis hypoleucos,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Actitis,hypoleucos,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
86680632,22693243,Tringa ochropus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Tringa,ochropus,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
86682083,22693207,Tringa erythropus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Tringa,erythropus,,,,"(Pallas, 1764)",Least Concern,,3.1,Stable,Global
86684205,22693220,Tringa nebularia,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Tringa,nebularia,,,,"(Gunnerus, 1767)",Least Concern,,3.1,Stable,Global
86687799,22693211,Tringa totanus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Tringa,totanus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
86689640,22693247,Tringa glareola,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Tringa,glareola,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
86691256,22693216,Tringa stagnatilis,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Tringa,stagnatilis,,,,"(Bechstein, 1803)",Least Concern,,3.1,Decreasing,Global
86772583,22694782,Chlidonias leucopterus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Chlidonias,leucopterus,,,,"(Temminck, 1815)",Least Concern,,3.1,Stable,Global
86871093,22725469,Strix aluco,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Strix,aluco,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
87292744,22725022,Picus viridis,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Picus,viridis,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
87311442,86807246,Pedostrangalia revestita,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,CERAMBYCIDAE,Pedostrangalia,revestita,,,,"(Linnaeus, 1767)",Vulnerable,A3ce,3.1,Stable,Global & Europe
87323054,22681124,Dendrocopos major,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Dendrocopos,major,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
87339356,22705038,Lanius minor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LANIIDAE,Lanius,minor,,,,"Gmelin, 1788",Least Concern,,3.1,Decreasing,Global
87382835,103727252,Nucifraga caryocatactes,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Nucifraga,caryocatactes,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
87384853,22705916,Pyrrhocorax pyrrhocorax,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Pyrrhocorax,pyrrhocorax,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
87399543,22708146,Bombycilla garrulus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,BOMBYCILLIDAE,Bombycilla,garrulus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
87427182,22711810,Lophophanes cristatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARIDAE,Lophophanes,cristatus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
87431138,22735990,Parus major,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARIDAE,Parus,major,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
87471081,103871923,Aegithalos caudatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,AEGITHALIDAE,Aegithalos,caudatus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
87485192,22717285,Melanocorypha calandra,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Melanocorypha,calandra,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
87560838,22714684,Locustella luscinioides,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LOCUSTELLIDAE,Locustella,luscinioides,,,,"(Savi, 1824)",Least Concern,,3.1,Stable,Global
87569807,22714700,Acrocephalus schoenobaenus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Acrocephalus,schoenobaenus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
87585572,87585565,Muusoctopus johnsonianus,ANIMALIA,MOLLUSCA,OCTOPODA,CEPHALOPODA,ENTEROCTOPODIDAE,Muusoctopus,johnsonianus,,,,"(Allcock, Strugnell, Ruggiero &amp; Collins, 2006)",Least Concern,,3.1,Unknown,Global
87636348,22715240,Phylloscopus trochilus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHYLLOSCOPIDAE,Phylloscopus,trochilus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
87665883,22715255,Phylloscopus bonelli,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHYLLOSCOPIDAE,Phylloscopus,bonelli,,,,"(Vieillot, 1819)",Least Concern,,3.1,Stable,Global
87668662,22715260,Phylloscopus sibilatrix,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHYLLOSCOPIDAE,Phylloscopus,sibilatrix,,,,"(Bechstein, 1793)",Least Concern,,3.1,Decreasing,Global
87673832,103845882,Phylloscopus borealis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHYLLOSCOPIDAE,Phylloscopus,borealis,,,,"(Blasius, 1858)",Least Concern,,3.1,Increasing,Global
87681382,22716901,Sylvia atricapilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SYLVIIDAE,Sylvia,atricapilla,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
87714324,87543416,Lejeunea mandonii,PLANTAE,MARCHANTIOPHYTA,PORELLALES,JUNGERMANNIOPSIDA,LEJEUNEACEAE,Lejeunea,mandonii,,,,(Stephani) Müll. Frib.,Vulnerable,"B2ab(iii,v)",3.1,Decreasing,Global & Europe
87714810,87466196,Myurium hochstetteri,PLANTAE,BRYOPHYTA,HYPNALES,BRYOPSIDA,MYURIACEAE,Myurium,hochstetteri,,,,(Schimp.) Kindb.,Least Concern,,3.1,Stable,Global & Europe
87715633,87468089,Heterocladium flaccidum,PLANTAE,BRYOPHYTA,HYPNALES,BRYOPSIDA,PTERIGYNANDRACEAE,Heterocladium,flaccidum,,,,(Schimp.) A.J.E. Sm.,Least Concern,,3.1,Stable,Global & Europe
87715649,87544340,Radula carringtonii,PLANTAE,MARCHANTIOPHYTA,PORELLALES,JUNGERMANNIOPSIDA,RADULACEAE,Radula,carringtonii,,,,J.B. Jack,Near Threatened,B2ab(iii),3.1,Stable,Global & Europe
87715654,87544353,Radula holtii,PLANTAE,MARCHANTIOPHYTA,PORELLALES,JUNGERMANNIOPSIDA,RADULACEAE,Radula,holtii,,,,Spruce,Near Threatened,B2ab(iii),3.1,Stable,Global & Europe
87716403,22716937,Curruca nisoria,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SYLVIIDAE,Curruca,nisoria,,,,"(Bechstein, 1795)",Least Concern,,3.1,Stable,Global
87725126,86484850,Dendrocryphaea lamyana,PLANTAE,BRYOPHYTA,HYPNALES,BRYOPSIDA,CRYPHAEACEAE,Dendrocryphaea,lamyana,,,,(Mont.) P.C.Rao,Near Threatened,"B2b(i,ii,iii)",3.1,Decreasing,Global & Europe
87726839,39195,Marsupella profunda,PLANTAE,MARCHANTIOPHYTA,JUNGERMANNIALES,JUNGERMANNIOPSIDA,GYMNOMITRIACEAE,Marsupella,profunda,,,,Lindb.,Vulnerable,D1,3.1,Decreasing,Global & Europe
87727171,87519211,Telaranea europaea,PLANTAE,MARCHANTIOPHYTA,JUNGERMANNIALES,JUNGERMANNIOPSIDA,LEPIDOZIACEAE,Telaranea,europaea,,,,J.J. Engel &amp; G.L. Merr.,Least Concern,,3.1,Stable,Global & Europe
87729219,87561992,Dialytrichia saxicola,PLANTAE,BRYOPHYTA,POTTIALES,BRYOPSIDA,POTTIACEAE,Dialytrichia,saxicola,,,,(Lamy) M.J. Cano,Least Concern,,3.1,Increasing,Global & Europe
87729926,87468103,Heterocladium wulfsbergii,PLANTAE,BRYOPHYTA,HYPNALES,BRYOPSIDA,PTERIGYNANDRACEAE,Heterocladium,wulfsbergii,,,,I. Hagen,Least Concern,,3.1,Unknown,Global & Europe
